Name,Year,Body_Type,Origin,Province,District,Transmission,Fuel_Type,Brand,price_num,age,mileage_num
Kia Morning GT-LINE 2021,2021,Hatchback,Trong nước,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Kia,345000000,4,40000
Ford Everest Titanium 2.0 AT 4x2 2022,2022,SUV,Trong nước,Hòa Bình,Cao Phong,Số tự động,Máy dầu,Ford,1150000000,3,71466
Honda City 1.5 CVT 2021,2021,Sedan,Trong nước,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Honda,460000000,4,39025
Hyundai Accent 1.4 MT 2019,2019,Sedan,Trong nước,Hòa Bình,Cao Phong,Số sàn,Máy xăng,Hyundai,295000000,6,119837
Hyundai Grand i10 2019,2019,Hatchback,Trong nước,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Hyundai,320000000,6,70000
Hyundai Accent 1.4 AT 2012,2012,Sedan,Trong nước,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Hyundai,295000000,13,39000
BMW 320i Executive 2015,2015,Sedan,Nhập khẩu,Hòa Bình,Cao Phong,Số tự động,Máy xăng,BMW,505000000,10,100000
Mitsubishi Xpander 1.5 MT 2021,2021,MPV,Trong nước,Hòa Bình,Cao Phong,Số sàn,Máy xăng,Mitsubishi,425000000,4,80000
Peugeot 3008 GT 2022,2022,SUV,Nhập khẩu,Tp.HCM,Quận 2,Số tự động,Máy xăng,Peugeot,875000000,3,27000
Toyota Vios 1.5 G CVT 2022,2022,Sedan,Trong nước,Quảng Ninh,Đông Triều,Số tự động,Máy xăng,Toyota,460000000,3,57000
Mini Cooper S 3 cửa 2022,2022,Sport Car,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mini,1679000000,3,12000
Mercedes-Benz E200 Exclusive 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1689000000,3,29500
Ford EcoSport 2020,2020,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Ford,439000000,5,59000
Toyota Yaris 1.5G 2018,2018,Hatchback,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,429000000,7,71000
Kia Ray 2012,2012,MPV,Nhập khẩu,Bình Dương,Thuận An,Số tự động,Máy xăng,Kia,430000000,13,63000
Mazda CX-8 Luxury 2020,2020,SUV,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Mazda,770000000,5,75000
Mazda 3 Sedan 1.5L Deluxe 2018,2018,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Mazda,445000000,7,76000
Ford Focus 2019,2019,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Ford,435000000,6,80000
Honda City 1.5 CVT 2017,2017,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Honda,370000000,8,90000
Volkswagen Polo 1.6AT 2016,2016,Hatchback,Nhập khẩu,Bình Dương,Thuận An,Số tự động,Máy xăng,Volkswagen,299000000,9,92000
Ford Everest 2.5 AT 2014,2014,SUV,Trong nước,Bình Dương,Thuận An,Số tự động,Máy dầu,Ford,430000000,11,96000
Peugeot 3008 2018,2018,Other,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Peugeot,615000000,7,90000
Hyundai Elantra   2.0 AT 2021,2021,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Hyundai,520000000,4,20000
Hyundai Elantra 1.6 AT Đặc biệt 2021,2021,Sedan,Trong nước,Bình Dương,Thuận An,Số tự động,Máy xăng,Hyundai,510000000,4,27000
Nissan Juke 1.6 CVT 2015,2015,Hatchback,Nhập khẩu,Bình Dương,Thuận An,Số tự động,Máy xăng,Nissan,499000000,10,57000
Toyota Yaris 1.5G 2018,2018,Hatchback,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,455000000,7,71000
Toyota Yaris 1.5G 2018,2018,Hatchback,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Toyota,455000000,7,71000
Lexus LX 570 2008,2008,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Lexus,1360000000,17,11000
BMW 335i 2007,2007,Convertible,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,BMW,500000000,18,11000
Toyota Innova 2.0E 2021,2021,MPV,Trong nước,Tp.HCM,Quận 12,Số tự động,Máy xăng,Toyota,560000000,4,68000
Mitsubishi Xpander AT Premium 2021,2021,MPV,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Mitsubishi,510000000,4,70000
Toyota Fortuner 2.4G 4x2 AT  2019,2019,SUV,Trong nước,Tp.HCM,Quận 12,Số tự động,Máy dầu,Toyota,830000000,6,79000
Mitsubishi Xpander Cross 1.5 AT 2023,2023,MPV,Trong nước,Tp.HCM,Quận 12,Số tự động,Máy xăng,Mitsubishi,610000000,2,28000
Mazda 3 1.5L Sedan 2019,2019,Sedan,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Mazda,475000000,6,90000
Nissan X trail V-series 2.0 SL Luxury 2020,2020,Crossover,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Nissan,599000000,5,60000
Mazda CX-5 2018,2018,SUV,Trong nước,Hà Nội,Sóc Sơn,Số tự động,Máy xăng,Mazda,599000000,7,59000
Ford Ranger XLS 2.2 4x2 AT 2022,2022,Bán tải,Trong nước,Tp.HCM,Quận 12,Số tự động,Máy dầu,Ford,580000000,3,72000
Mitsubishi Xpander 1.5 AT  2021,2021,MPV,Nhập khẩu,Tp.HCM,Quận 12,Số tự động,Máy xăng,Mitsubishi,530000000,4,65000
Volkswagen Teramont X 2021,2021,SUV,Nhập khẩu,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,Volkswagen,1569000000,4,67000
Kia Carnival 2.2D Signature 2024,2024,MPV,Trong nước,Tp.HCM,Thủ Đức,Số tự động,Máy dầu,Kia,1720000000,1,4000
Volkswagen Tiguan Allspace 2018,2018,SUV,Nhập khẩu,Tp.HCM,Quận 12,Số tự động,Máy xăng,Volkswagen,790000000,7,71000
Kia Sedona 2.2 Platinum D 2018,2018,MPV,Trong nước,Tp.HCM,Thủ Đức,Số tự động,Máy dầu,Kia,738000000,7,78000
Hyundai Stargazer 1.5 AT Cao cấp 2022,2022,Other,Trong nước,Hà Nội,Sóc Sơn,Số tự động,Máy xăng,Hyundai,489000000,3,18000
Hyundai Accent 1.5 AT cao cấp 2025,2025,Other,Trong nước,Hà Nội,Sóc Sơn,Số tự động,Máy xăng,Hyundai,540000000,0,9000
Hyundai Santa Fe 2.2 Dầu Cao cấp 2017,2017,SUV,Trong nước,Hà Nội,Sóc Sơn,Số tự động,Máy dầu,Hyundai,689000000,8,100000
Ford Everest 2024,2024,SUV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Ford,1485000000,1,5000
Hyundai Accent 1.4 AT Đặc biệt 2025,2025,Sedan,Trong nước,Hà Nội,Sóc Sơn,Số tự động,Máy xăng,Hyundai,489000000,0,12000
Mazda 6 2.0 Premium 2017,2017,Sedan,Trong nước,Hà Nội,Sóc Sơn,Số tự động,Máy xăng,Mazda,459000000,8,80000
Peugeot 3008 Allure 2022,2022,SUV,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Peugeot,778000000,3,40000
BMW 320i 2018,2018,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,BMW,695000000,7,67000
Ford Focus 1.5L EcoBoost Trend Hatchback 2013,2013,Hatchback,Trong nước,Đà Nẵng,Hải Châu,Số tự động,Máy xăng,Ford,255000000,12,115000
BMW X5 2007,2007,SUV,Nhập khẩu,Lâm Đồng,Bảo Lộc,Số tự động,Máy xăng,BMW,550000000,18,110000
Ford Escape XLT 3.0 AT 4X4 2004,2004,SUV,Trong nước,Lâm Đồng,Bảo Lộc,Số tự động,Máy xăng,Ford,185000000,21,118000
Kia Picanto S 1.25 AT 2013,2013,Hatchback,Trong nước,Lâm Đồng,Bảo Lộc,Số tự động,Máy xăng,Kia,235000000,12,92000
Kia Carens S 2.0 AT 2010,2010,MPV,Trong nước,Hưng Yên,Khoái Châu,Số tự động,Máy xăng,Kia,205000000,15,140000
Mercedes-Benz GLS 400 4Matic 2016,2016,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Mercedes-Benz,1590000000,9,10
Porsche Cayenne 3.6 V6 2012,2012,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,Porsche,1100000000,13,11
Mercedes-Benz E180 1.5 I4 2020,2020,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mercedes-Benz,999000000,5,55000
Lexus IS 300 F-Sport 2021,2021,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Lexus,1649000000,4,56000
Kia Sedona 2.2 Luxury 2020,2020,MPV,Trong nước,Hải Dương,Hải Dương,Số tự động,Máy dầu,Kia,820000000,5,50000
Chevrolet Captiva ltz 2.0 at 2013,2013,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Chevrolet,280000000,12,10000
Mitsubishi Attrage 1.2L MT 2024,2024,Sedan,Nhập khẩu,Bà Rịa Vũng Tàu,Bà Rịa,Số sàn,Máy xăng,Mitsubishi,338000000,1,6000
Mitsubishi Attrage CVT Premium 2022,2022,Sedan,Nhập khẩu,Bà Rịa Vũng Tàu,Bà Rịa,Số tự động,Máy xăng,Mitsubishi,368000000,3,76000
Hyundai Accent 1.4 AT Đặc biệt 2021,2021,Sedan,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Hyundai,435000000,4,80000
Ford Ranger Wildtrak 2.0L 4x2 AT 2018,2018,Bán tải,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Ford,559000000,7,10000
Mazda CX-5 2.0 Premium 2020,2020,SUV,Trong nước,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Mazda,695000000,5,41000
Toyota Fortuner 2015,2015,Other,Nhập khẩu,Hà Nội,Long Biên,Số tự động,Máy xăng,Toyota,450000000,10,120000
Honda City 2019,2019,Other,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Honda,395000000,6,70000
Mercedes-Benz C200 Avantgarde 2021,2021,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mercedes-Benz,1100000000,4,57000
Mercedes-Benz E200 Exclusive 2021,2021,Sedan,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Mercedes-Benz,1499000000,4,48000
Porsche Cayenne  2014,2014,SUV,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Porsche,1239000000,11,93000
Hyundai Tucson 2.0 Dầu Cao cấp 2020,2020,SUV,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy dầu,Hyundai,720000000,5,48000
VinFast LUX SA2.0 Tiêu chuẩn 2021,2021,SUV,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,VinFast,600000000,4,34000
Toyota Innova 2.0E 2018,2018,MPV,Trong nước,Bình Dương,Thuận An,Số sàn,Máy xăng,Toyota,460000000,7,100456
VinFast LUX A2.0 Cao cấp 2022,2022,Other,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,VinFast,520000000,3,9900
VinFast LUX A2.0 Cao cấp 2022,2022,Other,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,VinFast,715000000,3,9000
Hyundai Elantra   2.0 AT 2024,2024,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Hyundai,570000000,1,300
Hyundai Tucson 2.0 Đặc biệt 2023,2023,SUV,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Hyundai,830000000,2,11000
Honda City RS 2024,2024,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Honda,560000000,1,2800
Mazda 3 Sedan 1.5L Luxury 2023,2023,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Mazda,589000000,2,23000
Kia K3 1.6 Premium 2022,2022,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Kia,560000000,3,34000
VinFast LUX A2.0 Cao cấp 2019,2019,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,VinFast,530000000,6,78000
Mazda 2 Sport 1.5L Premium 2024,2024,Hatchback,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Mazda,515000000,1,2300
Mazda 2 Sedan 1.5L Premium 2021,2021,Sedan,Trong nước,Thái Nguyên,Thái Nguyên,Số tự động,Máy xăng,Mazda,450000000,4,48000
VinFast LUX A2.0 Cao cấp 2019,2019,Sedan,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,VinFast,560000000,6,60000
VinFast LUX A2.0 Cao cấp 2019,2019,Sedan,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,VinFast,560000000,6,46000
VinFast LUX SA2.0 2021,2021,Other,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,VinFast,650000000,4,79000
Mazda CX-5 2.0 Luxury 2024,2024,SUV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Mazda,775000000,1,20000
Kia Sonet 1.5 Luxury 2023,2023,Other,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Kia,560000000,2,16000
Hyundai Kona 2020,2020,SUV,Trong nước,Long An,Tân An,Số tự động,Máy xăng,Hyundai,499000000,5,50000
Hyundai Tucson 2.0 Tiêu chuẩn 2021,2021,SUV,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Hyundai,645000000,4,60000
Suzuki Swift GLX 1.2 CVT 2023,2023,Hatchback,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy xăng,Suzuki,530000000,2,31000
Toyota Corolla Altis 1.8 G 2013,2013,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,346000000,12,125000
Toyota Camry 2.0E 2013,2013,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Toyota,448000000,12,129000
Mercedes-Benz C300 AMG 2017,2017,Sedan,Nhập khẩu,Hà Nội,Long Biên,Số tự động,Máy xăng,Mercedes-Benz,789000000,8,85000
Suzuki Swift GLX 1.2 CVT 2021,2021,Hatchback,Nhập khẩu,Lạng Sơn,Lạng Sơn,Số tự động,Máy xăng,Suzuki,450000000,4,11000
Ford Territory Titanium X 2023,2023,SUV,Nhập khẩu,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Ford,815000000,2,24000
Mercedes-Benz GLC 200 4Matic 2020,2020,SUV,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1368000000,5,68000
Mazda 6 2.5L 2015,2015,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mazda,399000000,10,110000
Kia Carnival 3.5G Signature 2021,2021,MPV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Kia,1180000000,4,56000
Toyota Corolla Cross 1.8 V  2021,2021,SUV,Trong nước,Hà Nội,Nam Từ Liêm,Số tự động,Máy xăng,Toyota,695000000,4,50000
Hyundai Santa Fe 2020,2020,SUV,Trong nước,Hà Nội,Hoàng Mai,Số tự động,Máy xăng,Hyundai,835000000,5,90000
Nissan Navara EL 2.5 AT 2017,2017,Bán tải,Nhập khẩu,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Nissan,415000000,8,75000
Kia Sedona 2019,2019,MPV,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy dầu,Kia,808000000,6,81000
Mercedes-Benz C300 AMG 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,1699000000,3,19000
Ford EcoSport 2019,2019,SUV,Trong nước,Tp.HCM,Tân Phú,Số tự động,Máy xăng,Ford,505000000,6,8900
Ford Focus S 2.0AT 2013,2013,Hatchback,Trong nước,Tp.HCM,Tân Phú,Số tự động,Máy xăng,Ford,345000000,12,89000
Ford Ranger Wildtrak 2.0L 4x4 AT 2019,2019,Bán tải,Nhập khẩu,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,675000000,6,98000
BMW 520i Luxury Line 2018,2018,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,BMW,1068000000,7,57000
Hyundai Accent 1.4 AT 2018,2018,Sedan,Trong nước,Thanh Hóa,Đông Sơn,Số tự động,Máy xăng,Hyundai,360000000,7,80
Toyota Vios 1.5 E CVT 2023,2023,Sedan,Trong nước,Thanh Hóa,Đông Sơn,Số tự động,Máy xăng,Toyota,445000000,2,20
Ford Everest Titanium 2.0 AT 4x2 2023,2023,SUV,Nhập khẩu,Hà Nội,Hoàng Mai,Số tự động,Máy dầu,Ford,1180000000,2,22000
Hyundai Grand i10 Hatchback 1.2 AT 2019,2019,Hatchback,Trong nước,Hà Nội,Quốc Oai,Số tự động,Máy xăng,Hyundai,322000000,6,33000
Kia Morning Van 1.0 AT 2015,2015,Hatchback,Nhập khẩu,Hà Nội,Quốc Oai,Số tự động,Máy xăng,Kia,180000000,10,120000
Mercedes-Benz C250 Exclusive 2015,2015,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,659000000,10,53000
Toyota Yaris 1.5G CVT 2019,2019,Hatchback,Nhập khẩu,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Toyota,470000000,6,60000
Hyundai Santa Fe 2.4L Xăng Cao cấp 2017,2017,SUV,Trong nước,Hà Nội,Bắc Từ Liêm,Số tự động,Máy xăng,Hyundai,630000000,8,80000
Mercedes-Benz C300 2017,2017,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,839000000,8,68000
Mercedes-Benz C200 2017,2017,Other,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,739000000,8,53000
Mitsubishi Xpander AT Premium 2023,2023,MPV,Nhập khẩu,Bà Rịa Vũng Tàu,Bà Rịa,Số tự động,Máy xăng,Mitsubishi,580000000,2,36000
Mitsubishi Triton 4×2 AT 2021,2021,Bán tải,Nhập khẩu,Bà Rịa Vũng Tàu,Bà Rịa,Số tự động,Máy dầu,Mitsubishi,535000000,4,50000
Ford Fiesta 1.6 AT 2011,2011,Sedan,Trong nước,Hà Nội,Đông Anh,Số tự động,Máy xăng,Ford,186000000,14,77000
Toyota Zace 2005,2005,SUV,Trong nước,Hà Nội,Đông Anh,Số sàn,Máy xăng,Toyota,136000000,20,200000
Mitsubishi Jolie 2.0 MT 2005,2005,MPV,Trong nước,Hà Nội,Đông Anh,Số sàn,Máy xăng,Mitsubishi,98000000,20,150000
Hyundai Grand Starex 2008,2008,Van/Minivan,Nhập khẩu,Hà Nội,Other,Số tự động,Máy dầu,Hyundai,335000000,17,130000
Toyota Vios 1.5E MT 2019,2019,Sedan,Trong nước,Thanh Hóa,Đông Sơn,Số sàn,Máy xăng,Toyota,315000000,6,80
Ford Territory Titanium X 2023,2023,SUV,Nhập khẩu,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Ford,815000000,2,24000
Ford Territory Titanium X 2023,2023,SUV,Nhập khẩu,Bắc Ninh,Gia Bình,Số tự động,Máy xăng,Ford,815000000,2,24000
Ford Territory Titanium X 2023,2023,SUV,Nhập khẩu,Bắc Giang,Hiệp Hòa,Số tự động,Máy xăng,Ford,815000000,2,24000
Kia K3 1.6AT 2024,2024,Sedan,Trong nước,Ninh Bình,Gia Viễn,Số tự động,Máy xăng,Kia,610000000,1,32000
Kia K3 1.6AT 2024,2024,Sedan,Trong nước,Nam Định,Giao Thủy,Số tự động,Máy xăng,Kia,610000000,1,32000
Kia K3 1.6AT 2024,2024,Sedan,Trong nước,Quảng Ninh,Ba Chẽ,Số tự động,Máy xăng,Kia,610000000,1,32000
Mazda CX-5 2.0 Premium 2019,2019,SUV,Trong nước,Hải Phòng,Đồ Sơn,Số tự động,Máy xăng,Mazda,655000000,6,58000
Mazda CX-5 2.0 Premium 2019,2019,SUV,Trong nước,Hải Dương,Bình Giang,Số tự động,Máy xăng,Mazda,655000000,6,58000
Mazda CX-5 2.0 Premium 2019,2019,SUV,Trong nước,Quảng Ninh,Ba Chẽ,Số tự động,Máy xăng,Mazda,655000000,6,58000
Hyundai Creta 1.5L Đặc biệt 2024,2024,SUV,Trong nước,Hòa Bình,Cao Phong,Số tự động,Máy xăng,Hyundai,635000000,1,10000
Hyundai Creta 1.5L Đặc biệt 2024,2024,SUV,Trong nước,Hải Phòng,Đồ Sơn,Số tự động,Máy xăng,Hyundai,635000000,1,10000
Hyundai Creta 1.5L Đặc biệt 2024,2024,SUV,Trong nước,Bắc Giang,Hiệp Hòa,Số tự động,Máy xăng,Hyundai,635000000,1,10000
Mitsubishi Triton 4×2 AT MIVEC 2021,2021,Bán tải,Nhập khẩu,Bắc Ninh,Gia Bình,Số tự động,Máy dầu,Mitsubishi,530000000,4,78000
Mitsubishi Triton 4×2 AT MIVEC 2021,2021,Bán tải,Nhập khẩu,Hà Nội,Thanh Xuân,Số tự động,Máy dầu,Mitsubishi,530000000,4,78000
Kia Morning SX 1.1 AT 2008,2008,Hatchback,Trong nước,Lâm Đồng,Bảo Lộc,Số tự động,Máy xăng,Kia,155000000,17,90000
Toyota Innova 2.0E 2019,2019,SUV,Trong nước,Hà Nội,Cầu Giấy,Số sàn,Máy xăng,Toyota,455000000,6,59000
Toyota Innova 2.0E 2019,2019,MPV,Trong nước,Long An,Tân An,Số sàn,Máy xăng,Toyota,440000000,6,125000
BMW 630i Convertible 2008,2008,Convertible,Nhập khẩu,Hà Nội,Other,Số tự động,Máy xăng,BMW,999000000,17,66666
VinFast VF9 Plus 2023,2023,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Điện,VinFast,1005000000,2,36000
Toyota Fortuner 2023,2023,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Toyota,920000000,2,35000
Toyota Camry 2.5G 2013,2013,Sedan,Trong nước,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Toyota,475000000,12,88000
Honda CR-V 1.5 L 2018,2018,SUV,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Honda,720000000,7,80000
Volkswagen Tiguan Allspace 2018,2018,SUV,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Volkswagen,790000000,7,71000
Toyota Fortuner 2.7 V 4X2 AT 2015,2015,SUV,Trong nước,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,Toyota,469000000,10,136000
Ford Ranger Wildtrak 2.0L 4x4 AT 2023,2023,Bán tải,Trong nước,Đắk Lắk,Buôn Đôn,Số tự động,Máy dầu,Ford,805000000,2,80000
Kia Sonet 1.5 Premium 2022,2022,Crossover,Trong nước,Bình Định,Quy Nhơn,Số tự động,Máy xăng,Kia,518000000,3,67000
Hyundai Grand i10 Hatchback 1.2 AT 2010,2010,Hatchback,Trong nước,Bình Định,Quy Nhơn,Số tự động,Máy xăng,Hyundai,185000000,15,140000
Toyota Corolla Altis 1.8 G 2009,2009,Sedan,Trong nước,Bình Định,Quy Nhơn,Số tự động,Máy xăng,Toyota,280000000,16,112000
Kia Sonet 1.5 Premium 2022,2022,SUV,Trong nước,Phú Yên,Đông Hòa,Số tự động,Máy xăng,Kia,545000000,3,46000
Kia Morning AT 2018,2018,Sedan,Trong nước,Hà Nội,Cầu Giấy,Số tự động,Máy xăng,Kia,295000000,7,34000
BMW 318i 2004,2004,Sedan,Trong nước,Đà Nẵng,Other,Số tự động,Máy xăng,BMW,130000000,21,100000
Ford EcoSport Titanium 1.0L AT 2019,2019,SUV,Trong nước,Tp.HCM,Tân Phú,Số tự động,Máy xăng,Ford,495000000,6,8900
Mitsubishi Xpander 1.5 AT  2019,2019,MPV,Nhập khẩu,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Mitsubishi,429000000,6,82000
Ford Ranger Wildtrak 3.2 4x4 AT 2017,2017,Bán tải,Nhập khẩu,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,615000000,8,73000
Hyundai Grand i10 Hatchback 1.2 AT 2018,2018,Hatchback,Trong nước,Đồng Nai,Biên Hòa,Số tự động,Máy xăng,Hyundai,309000000,7,51000
Ford Everest Titanium 2.2L 4x2 AT 2022,2022,SUV,Nhập khẩu,Hà Nội,Other,Số tự động,Máy dầu,Ford,915000000,3,70000
Ford Everest Titanium 2.0L AT 4WD 2023,2023,SUV,Nhập khẩu,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,1338000000,2,81000
Toyota Veloz Cross 2022,2022,Other,Other,Hà Nội,Other,Số tự động,Máy xăng,Toyota,500000000,3,8
Ford Ranger Wildtrak 3.2 4x4 AT 2017,2017,Bán tải,Nhập khẩu,Tp.HCM,Tân Phú,Số tự động,Máy dầu,Ford,605000000,8,88000
Suzuki Super Carry Van Blind Van 2020,2020,Van/Minivan,Nhập khẩu,Tp.HCM,Other,Số sàn,Máy xăng,Suzuki,180000000,5,71000
Toyota Hiace 2010,2010,Bán tải,Trong nước,Tp.HCM,Other,Số sàn,Máy dầu,Toyota,275000000,15,345000
Nissan Navara EL 2020,2020,Other,Trong nước,Hà Nội,Thanh Xuân,Số tự động,Máy dầu,Nissan,485000000,5,100000
Mercedes-Benz C300 AMG 2016,2016,Sedan,Trong nước,Tp.HCM,Quận 7,Số tự động,Máy xăng,Mercedes-Benz,666000000,9,61000
Daewoo Gentra SX 2009,2009,Sedan,Nhập khẩu,Bình Dương,Other,Số sàn,Máy xăng,Daewoo,110000000,16,100000
Honda Civic 1.8 AT 2007,2007,Sedan,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Honda,185000000,18,130000
Ford Everest Titanium 2.0L AT 4WD 2024,2024,SUV,Nhập khẩu,Hà Nội,Long Biên,Số tự động,Máy dầu,Ford,1485000000,1,5000
Mitsubishi Outlander 2024,2024,Other,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mitsubishi,779000000,1,8000
Mazda 3 2023,2023,Sedan,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mazda,590000000,2,9000
Mitsubishi Outlander 2.4 CVT 2022,2022,SUV,Trong nước,Hà Nội,Long Biên,Số tự động,Máy xăng,Mitsubishi,690000000,3,65000
Honda HR-V G 2018,2018,SUV,Nhập khẩu,Tp.HCM,Other,Số tự động,Máy xăng,Honda,543000000,7,95000
Mercedes-Benz CLA 250 4Matic 2018,2018,Sedan,Nhập khẩu,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,Mercedes-Benz,887000000,7,39000
Toyota Corolla Cross 1.8 HV 2024,2024,SUV,Trong nước,Tp.HCM,Gò Vấp,Số tự động,Hybrid,Toyota,1015000000,1,5000
BMW X4 xDrive20i 2018,2018,SUV,Nhập khẩu,Tp.HCM,Gò Vấp,Số tự động,Máy xăng,BMW,1430000000,7,60000
Kia Sonet 1.5 Premium 2021,2021,SUV,Trong nước,Tp.HCM,Other,Số tự động,Máy xăng,Kia,538000000,4,32000
Ford EcoSport Titanium 1.5L AT 2021,2021,SUV,Trong nước,Tp.HCM,Thủ Đức,Số tự động,Máy xăng,Ford,458000000,4,47000
BMW 520i Luxury Line 2022,2022,Sedan,Nhập khẩu,Tp.HCM,Quận 7,Số tự động,Máy xăng,BMW,1330000000,3,40000
