name,price,year,status,origin,mileage,fuel_type,body_type,brand,age
Honda City RS 2024,460000000,2024,Xe cũ,Trong nước,12000.0,xăng,Sedan,Honda,1
Ford Tourneo 2019,715000000,2019,Xe cũ,Trong nước,55000.0,xăng,Other,Ford,6
Hyundai Sonata 2.0L-6AT 2009,219000000,2009,Xe cũ,Nhập khẩu,120000.0,xăng,Sedan,Hyundai,16
Hyundai Starex 2.4 MT 2014,425000000,2014,Xe cũ,Nhập khẩu,140000.0,xăng,Van/Minivan,Hyundai,11
Ford Ranger 2015,398000000,2015,Xe cũ,Nhập khẩu,110000.0,xăng,Other,Ford,10
Kia Cerato 2.0 AT Premium 2016,335000000,2016,Xe cũ,Trong nước,100000.0,xăng,Sedan,Kia,9
Mazda CX-5 2.0 Premium 2018,590000000,2018,Xe cũ,Trong nước,68000.0,xăng,SUV,Mazda,7
Ford Tourneo Titanium 2021,595000000,2021,Xe cũ,Trong nước,100000.0,xăng,Van/Minivan,Ford,4
Suzuki Super Carry Van Blind Van 2020,215000000,2020,Xe cũ,Trong nước,30000.0,xăng,Xe tải,Suzuki,5
Kia Sportage Limited 2.0 AT 2015,465000000,2015,Xe cũ,Nhập khẩu,130000.0,xăng,SUV,Kia,10
Mitsubishi Outlander 2.0 CVT 2021,650000000,2021,Xe cũ,Trong nước,1.0,xăng,SUV,Mitsubishi,4
Mercedes-Benz E300 AMG 2021,1839000000,2021,Xe cũ,Nhập khẩu,19000.0,xăng,Sedan,Mercedes,4
Porsche Cayenne 3.6 V6 2012,1100000000,2012,Xe cũ,Nhập khẩu,11.0,xăng,SUV,Porsche,13
Toyota Innova 2017,425000000,2017,Xe cũ,Trong nước,123456.0,xăng,MPV,Toyota,8
Mitsubishi Outlander 2.0 CVT 2020,600000000,2020,Xe cũ,Trong nước,71000.0,xăng,SUV,Mitsubishi,5
Ford Ranger Wildtrak 3.2 4x4 AT 2015,410000000,2015,Xe cũ,Nhập khẩu,180.0,dầu,Bán tải,Ford,10
Mercedes-Benz GLC 200 4Matic 2020,1150000000,2020,Xe cũ,Trong nước,38000.0,xăng,SUV,Mercedes,5
Ford Ranger XLT 2.2 4X4 MT 2016,465000000,2016,Xe cũ,Nhập khẩu,120000.0,dầu,Bán tải,Ford,9
Mitsubishi Triton 4×2 AT 2017,370000000,2017,Xe cũ,Nhập khẩu,70000.0,dầu,Bán tải,Mitsubishi,8
BMW 320i GT 2017,750000000,2017,Xe cũ,Nhập khẩu,65000.0,xăng,Sedan,BMW,8
Peugeot 3008 GT Line 2022,850000000,2022,Xe cũ,Nhập khẩu,19000.0,xăng,SUV,Peugeot,3
Kia Sedona 2.2 DATH 2020,835000000,2020,Xe cũ,Trong nước,60000.0,dầu,MPV,Kia,5
Kia Cerato 2.0 AT Premium 2019,469000000,2019,Xe cũ,Trong nước,70000.0,xăng,Sedan,Kia,6
Chevrolet Orlando LTZ 1.8 2016,275000000,2016,Xe cũ,Trong nước,29000.0,xăng,MPV,Chevrolet,9
Mazda BT-50 1.9 MT 4x2 2022,448000000,2022,Xe cũ,Nhập khẩu,67000.0,dầu,Bán tải,Mazda,3
BMW 520i 2022,1559000000,2022,Xe cũ,Trong nước,38000.0,xăng,Sedan,BMW,3
Nissan Navara 2.5 AT 2016,395000000,2016,Xe cũ,Nhập khẩu,93000.0,dầu,Bán tải,Nissan,9
Ford Transit Standard 2015,265000000,2015,Xe cũ,Trong nước,371.0,dầu,Van/Minivan,Ford,10
Ford Everest Titanium 2.0L AT 4WD 2018,865000000,2018,Xe cũ,Nhập khẩu,89000.0,dầu,SUV,Ford,7
Ford Ranger XLS 2.0L 4x2 AT 2024,689000000,2024,Xe cũ,Trong nước,15000.0,dầu,Bán tải,Ford,1
Mazda 2 Sport 1.5L Premium 2019,375000000,2019,Xe cũ,Trong nước,89000.0,xăng,Hatchback,Mazda,6
Kia Morning Deluxe 2020,286000000,2020,Xe cũ,Trong nước,61000.0,xăng,Hatchback,Kia,5
Mercedes-Benz GLC 200 2020,1178000000,2020,Xe cũ,Trong nước,34000.0,xăng,Other,Mercedes,5
Honda City 1.5 CVT 2019,390000000,2019,Xe cũ,Trong nước,70000.0,xăng,Sedan,Honda,6
Peugeot 5008 1.6L Turbo 2020,680000000,2020,Xe cũ,Nhập khẩu,54420.0,xăng,SUV,Peugeot,5
Toyota Innova 2.0E 2014,280000000,2014,Xe cũ,Trong nước,90000.0,xăng,MPV,Toyota,11
Hyundai Tucson 1.6 Turbo HTRAC 2019,700000000,2019,Xe cũ,Trong nước,70000.0,xăng,SUV,Hyundai,6
Mitsubishi Triton 4×2 AT MIVEC 2021,525000000,2021,Xe cũ,Nhập khẩu,78000.0,dầu,Bán tải,Mitsubishi,4
Toyota Fortuner 2.7 V 4X2 AT 2019,768000000,2019,Xe cũ,Nhập khẩu,8000.0,xăng,MPV,Toyota,6
Ford Ranger Wildtrak 2.0L 4x4 AT 2023,805000000,2023,Xe cũ,Trong nước,80000.0,dầu,Bán tải,Ford,2
Kia Sonet 1.5 Luxury 2023,519000000,2023,Xe cũ,Trong nước,53000.0,xăng,SUV,Kia,2
Toyota Corolla Altis 1.8 G 2011,350000000,2011,Xe cũ,Trong nước,90000.0,xăng,Sedan,Toyota,14
Hyundai Accent 1.4 MT Tiêu chuẩn 2019,310000000,2019,Xe cũ,Trong nước,54000.0,xăng,Sedan,Hyundai,6
Suzuki Super Carry Van Blind Van 2015,140000000,2015,Xe cũ,Trong nước,10000.0,xăng,Van/Minivan,Suzuki,10
Toyota Innova 2.0 Venturer AT 2020,645000000,2020,Xe cũ,Trong nước,91000.0,xăng,MPV,Toyota,5
Mazda 3 Sedan 1.5L Luxury 2019,465000000,2019,Xe cũ,Trong nước,67899.0,xăng,Sedan,Mazda,6
Ford EcoSport Titanium 1.5L AT 2021,495000000,2021,Xe cũ,Trong nước,72000.0,xăng,SUV,Ford,4
BMW 335i 2007,500000000,2007,Xe cũ,Nhập khẩu,11000.0,xăng,Convertible,BMW,18
Porsche Macan 2.0 2017,1750000000,2017,Xe cũ,Nhập khẩu,68000.0,xăng,SUV,Porsche,8
Toyota Corolla Altis 1.8 G 2009,280000000,2009,Xe cũ,Trong nước,107000.0,xăng,Sedan,Toyota,16
Toyota Yaris 1.3G 2016,370000000,2016,Xe cũ,Nhập khẩu,65000.0,xăng,Hatchback,Toyota,9
Ford Fiesta 1.5AT Titanium 2012,285000000,2012,Xe cũ,Nhập khẩu,30000.0,xăng,Hatchback,Ford,13
Kia Seltos 1.4T Premium 2022,625000000,2022,Xe cũ,Nhập khẩu,20000.0,xăng,SUV,Kia,3
Kia Cerato 1.6 AT Deluxe 2017,385000000,2017,Xe cũ,Trong nước,60000.0,xăng,Sedan,Kia,8
Kia Cerato 2.0 AT Premium 2011,258000000,2011,Xe cũ,Nhập khẩu,130000.0,xăng,Sedan,Kia,14
Mazda 3 2.0L Sedan 2016,379000000,2016,Xe cũ,Trong nước,100000.0,xăng,Sedan,Mazda,9
Toyota Yaris 1.5G 2020,485000000,2020,Xe cũ,Nhập khẩu,80000.0,xăng,Hatchback,Toyota,5
Toyota Yaris 1.5G 2015,370000000,2015,Xe cũ,Nhập khẩu,61000.0,xăng,Hatchback,Toyota,10
FAW Xe đầu kéo 2021,704000000,2021,Xe cũ,Nhập khẩu,205258.0,dầu,Xe tải,FAW,4
Ford Ranger Wildtrak 2.0L 4x4 AT 2023,615000000,2023,Xe cũ,Trong nước,82000.0,dầu,Bán tải,Ford,2
Mercedes-Benz C200 2008,225000000,2008,Xe cũ,Nhập khẩu,80000.0,xăng,Other,Mercedes,17
Mazda 3 1.5L Sedan 2019,475000000,2019,Xe cũ,Trong nước,74000.0,xăng,Sedan,Mazda,6
Ford EcoSport Titanium 1.0L AT 2016,325000000,2016,Xe cũ,Trong nước,40000.0,xăng,Other,Ford,9
Kia Carens S 2.0 AT 2015,339000000,2015,Xe cũ,Trong nước,140000.0,xăng,Other,Kia,10
Kia Cerato 1.6 AT Luxury 2018,415000000,2018,Xe cũ,Trong nước,70000.0,xăng,Sedan,Kia,7
Hyundai Accent 1.4 AT Đặc biệt 2020,405000000,2020,Xe cũ,Trong nước,73000.0,xăng,Sedan,Hyundai,5
VinFast VF8 Eco 2024,830000000,2024,Xe cũ,Trong nước,6000.0,khác,SUV,VinFast,1
Honda City 1.5 G 2022,429000000,2022,Xe cũ,Trong nước,1600.0,xăng,Sedan,Honda,3
Mercedes-Benz C250 AMG 2015,590000000,2015,Xe cũ,Nhập khẩu,80000.0,xăng,Sedan,Mercedes,10
Mitsubishi Xpander Cross 1.5 AT 2021,518000000,2021,Xe cũ,Nhập khẩu,51000.0,xăng,MPV,Mitsubishi,4
Kia K5 2.0 Premium 2022,689000000,2022,Xe cũ,Trong nước,50000.0,xăng,Sedan,Kia,3
Ford Territory 1.5L Titanium 2023,775000000,2023,Xe cũ,Trong nước,18000.0,xăng,SUV,Ford,2
Kia Morning Van 1.0 AT 2014,163000000,2014,Xe cũ,Nhập khẩu,98500.0,xăng,Van/Minivan,Kia,11
Mercedes-Benz AMG C43 2017,1999000000,2017,Xe cũ,Nhập khẩu,21000.0,xăng,Coupe,Mercedes,8
Mazda CX-5 2.5L Luxury 2018,599000000,2018,Xe cũ,Trong nước,85680.0,xăng,SUV,Mazda,7
Chevrolet Trailblazer 2.5L 4×2 MT LT 2018,485000000,2018,Xe cũ,Nhập khẩu,93000.0,dầu,SUV,Chevrolet,7
Nissan Sunny 1.5 AT 2013,250000000,2013,Xe cũ,Nhập khẩu,8000.0,xăng,Sedan,Nissan,12
Toyota Hiace 2011,285000000,2011,Xe cũ,Trong nước,10000.0,xăng,Van/Minivan,Toyota,14
Volvo S90 Ultimate AWD 2022,1839000000,2022,Xe cũ,Nhập khẩu,10000.0,xăng,Sedan,Volvo,3
Toyota Vios 1.5E MT 2023,390000000,2023,Xe cũ,Trong nước,68000.0,xăng,Sedan,Toyota,2
Mazda CX-5 2.0 Luxury 2012,415000000,2012,Xe cũ,Nhập khẩu,8000.0,xăng,SUV,Mazda,13
Mercedes-Benz GLC 200 4Matic 2020,1230000000,2020,Xe cũ,Trong nước,56000.0,xăng,SUV,Mercedes,5
Ford Escape XLT 2.3 AT 4x4 2004,135000000,2004,Xe cũ,Trong nước,190000.0,xăng,SUV,Ford,21
Honda City 1.5 L 2022,445000000,2022,Xe cũ,Other,60000.0,xăng,Sedan,Honda,3
Honda Civic 2009,210000000,2009,Xe cũ,Trong nước,13.0,xăng,Sedan,Honda,16
Mercedes-Benz GLC 200 4Matic 2018,888000000,2018,Xe cũ,Trong nước,37000.0,xăng,Other,Mercedes,7
Toyota Vios 1.5 G CVT 2022,439000000,2022,Xe cũ,Trong nước,70000.0,xăng,Sedan,Toyota,3
Mercedes-Benz GLC 250 4Matic 2016,839000000,2016,Xe cũ,Nhập khẩu,30000.0,xăng,SUV,Mercedes,9
Mitsubishi Grandis 2.4 MIVEC 2009,239000000,2009,Xe cũ,Nhập khẩu,200000.0,xăng,MPV,Mitsubishi,16
Kia Sorento 2.2 DAT Premium 2015,490000000,2015,Xe cũ,Trong nước,110000.0,dầu,SUV,Kia,10
Hyundai Grand i10 Sedan 1.2 MT 2020,210000000,2020,Xe cũ,Nhập khẩu,130000.0,xăng,Sedan,Hyundai,5
Mazda CX-5 2.0 Luxury 2020,655000000,2020,Xe cũ,Trong nước,76000.0,xăng,SUV,Mazda,5
Hyundai Accent 1.4 AT Đặc biệt 2022,440000000,2022,Xe cũ,Trong nước,71000.0,xăng,Sedan,Hyundai,3
Hyundai Santa Fe 2.2 Dầu Cao cấp 2021,1085000000,2021,Xe cũ,Trong nước,72000.0,dầu,SUV,Hyundai,4
Honda City RS 2021,435000000,2021,Xe cũ,Nhập khẩu,68000.0,xăng,Sedan,Honda,4
Nissan X trail 2.5 SV 4WD Premium 2019,626000000,2019,Xe cũ,Trong nước,60000.0,xăng,SUV,Nissan,6
Toyota Veloz Cross 1.5 CVT TOP 2022,566000000,2022,Xe cũ,Nhập khẩu,50000.0,xăng,Other,Toyota,3
Ford EcoSport Titanium 1.5L AT 2014,325000000,2014,Xe cũ,Trong nước,98000.0,xăng,Other,Ford,11
Toyota Camry 2.0E 2010,318000000,2010,Xe cũ,Nhập khẩu,125000.0,xăng,Sedan,Toyota,15
Ford Ranger Wildtrak 2.0L 4x4 AT 2019,599000000,2019,Xe cũ,Nhập khẩu,110000.0,dầu,Bán tải,Ford,6
Mitsubishi Xpander Cross 1.5 AT 2020,490000000,2020,Xe cũ,Trong nước,60000.0,xăng,MPV,Mitsubishi,5
Ford Ranger Wildtrak 2.0l bi-turbo 4x4 10 AT 2020,715000000,2020,Xe cũ,Nhập khẩu,70000.0,dầu,Bán tải,Ford,5
VinFast LUX A2.0 Cao cấp 2020,550000000,2020,Xe cũ,Trong nước,69000.0,xăng,Sedan,VinFast,5
Hyundai Santa Fe 2.2L Dầu Cao cấp 2022,1180000000,2022,Xe cũ,Trong nước,50000.0,dầu,SUV,Hyundai,3
Mitsubishi Attrage 1.2L MT 2024,310000000,2024,Xe cũ,Nhập khẩu,28000.0,xăng,Sedan,Mitsubishi,1
Ford Everest Titanium 2.2L 4x2 AT 2017,725000000,2017,Xe cũ,Trong nước,110000.0,xăng,Other,Ford,8
Toyota Corolla Altis 1.8G MT 2012,360000000,2012,Xe cũ,Nhập khẩu,125000.0,xăng,Sedan,Toyota,13
Suzuki Swift GL 1.2 CVT 2019,388000000,2019,Xe cũ,Nhập khẩu,80000.0,xăng,Hatchback,Suzuki,6
Mercedes-Benz GLC 300 2019,1150000000,2019,Xe cũ,Trong nước,50000.0,xăng,Other,Mercedes,6
Ford Transit SVP 2018,435000000,2018,Xe cũ,Nhập khẩu,189275.0,dầu,Van/Minivan,Ford,7
Ford Everest 2.5 AT 2014,430000000,2014,Xe cũ,Trong nước,96000.0,dầu,SUV,Ford,11
Toyota Veloz Cross 1.5 CVT TOP 2022,555000000,2022,Xe cũ,Nhập khẩu,77000.0,xăng,MPV,Toyota,3
Chevrolet Aveo  2015,182000000,2015,Xe cũ,Trong nước,70000.0,xăng,Sedan,Chevrolet,10
Toyota Camry 2.0E 2014,430000000,2014,Xe cũ,Trong nước,80000.0,xăng,Sedan,Toyota,11
Ford Ranger Wildtrak 3.2 4x4 AT 2017,545000000,2017,Xe cũ,Nhập khẩu,130000.0,dầu,Bán tải,Ford,8
Hyundai Creta 1.5L Đặc biệt 2024,615000000,2024,Xe cũ,Trong nước,10000.0,xăng,SUV,Hyundai,1
Ford Focus 1.8L 2011,180000000,2011,Xe cũ,Nhập khẩu,100000.0,xăng,Sedan,Ford,14
Mercedes-Benz GLC 200 V1 2022,1388000000,2022,Xe cũ,Trong nước,39999.0,xăng,Other,Mercedes,3
Hyundai Grand i10 Hatchback 1.2 AT 2010,185000000,2010,Xe cũ,Trong nước,132000.0,xăng,Hatchback,Hyundai,15
Toyota Innova 2.0E 2018,425000000,2018,Xe cũ,Trong nước,86000.0,xăng,MPV,Toyota,7
Kia Cerato 2016,360000000,2016,Xe cũ,Trong nước,90000.0,xăng,Sedan,Kia,9
Ford Explorer 2.3L Ecoboost 2019,1160000000,2019,Xe cũ,Nhập khẩu,72000.0,xăng,SUV,Ford,6
Mazda CX-5 2.0 Luxury 2017,498000000,2017,Xe cũ,Trong nước,65000.0,xăng,SUV,Mazda,8
Toyota Wigo 1.2 G AT 2024,410000000,2024,Xe cũ,Nhập khẩu,10000.0,xăng,Hatchback,Toyota,1
Mitsubishi Triton 4×2 AT 2021,535000000,2021,Xe cũ,Nhập khẩu,50000.0,dầu,Bán tải,Mitsubishi,4
Toyota Vios 1.5 E CVT 2022,425000000,2022,Xe cũ,Trong nước,50000.0,xăng,Sedan,Toyota,3
Honda CR-V 1.5 L 2020,809000000,2020,Xe cũ,Trong nước,57000.0,xăng,SUV,Honda,5
Ford EcoSport Titanium 1.5L AT 2016,335000000,2016,Xe cũ,Trong nước,40000.0,xăng,SUV,Ford,9
Chevrolet Spark Van 2017,128000000,2017,Xe cũ,Nhập khẩu,34000.0,xăng,Hatchback,Chevrolet,8
Hyundai Elantra   2.0 AT 2021,535000000,2021,Xe cũ,Trong nước,30000.0,xăng,Other,Hyundai,4
Chrysler 300C 2010,480000000,2010,Xe cũ,Nhập khẩu,10.0,xăng,Sedan,Chrysler,15
Mercedes-Benz GLC 200 V1 2022,1639000000,2022,Xe cũ,Trong nước,21000.0,xăng,SUV,Mercedes,3
Mercedes-Benz GLC 200 2021,1290000000,2021,Xe cũ,Trong nước,50000.0,xăng,SUV,Mercedes,4
Ford Everest 2023,1258000000,2023,Xe cũ,Trong nước,29000.0,xăng,SUV,Ford,2
Hyundai Tucson 2.0 Tiêu chuẩn 2021,629000000,2021,Xe cũ,Trong nước,72000.0,xăng,SUV,Hyundai,4
Honda Accord 3 2022,890000000,2022,Xe cũ,Nhập khẩu,36000.0,xăng,Sedan,Honda,3
Mitsubishi Xpander 1.5 AT  2023,499000000,2023,Xe cũ,Nhập khẩu,36000.0,xăng,MPV,Mitsubishi,2
Mercedes-Benz E200 Exclusive 2022,1699000000,2022,Xe cũ,Trong nước,29500.0,xăng,Sedan,Mercedes,3
VinFast VF9 2024,1030000000,2024,Xe cũ,Trong nước,30000.0,khác,SUV,VinFast,1
Kia Rondo 2.0 GAT 2019,410000000,2019,Xe cũ,Trong nước,71000.0,xăng,MPV,Kia,6
Ford Focus 2019,435000000,2019,Xe cũ,Trong nước,80000.0,xăng,Sedan,Ford,6
Ford Ranger Raptor 2022,975000000,2022,Xe cũ,Nhập khẩu,50000.0,dầu,Bán tải,Ford,3
Mazda BT-50 Standard 4x4 2.2 MT 2018,420000000,2018,Xe cũ,Trong nước,89000.0,xăng,Bán tải,Mazda,7
Hyundai Elantra 2019,450000000,2019,Xe cũ,Other,60000.0,xăng,Sedan,Hyundai,6
Hyundai Tucson 2.0 Đặc biệt 2009,290000000,2009,Xe cũ,Nhập khẩu,120000.0,xăng,SUV,Hyundai,16
Toyota Vios 1.5 E CVT 2022,428000000,2022,Xe cũ,Trong nước,40000.0,xăng,Sedan,Toyota,3
Ford EcoSport Titanium 1.5L AT 2020,475000000,2020,Xe cũ,Trong nước,85000.0,xăng,SUV,Ford,5
Hyundai Accent 1.5 AT cao cấp 2024,545000000,2024,Xe cũ,Trong nước,2000.0,xăng,Sedan,Hyundai,1
Chevrolet Spark LTZ 1.0 AT 2015,215000000,2015,Xe cũ,Nhập khẩu,268000.0,xăng,Hatchback,Chevrolet,10
Mazda BT-50 Premium 4x4 3.2 AT 2019,465000000,2019,Xe cũ,Nhập khẩu,78000.0,dầu,Bán tải,Mazda,6
Kia Sorento 2.4 GATH Premium 2016,435000000,2016,Xe cũ,Trong nước,120000.0,xăng,SUV,Kia,9
Hyundai Grand i10 2014,126000000,2014,Xe cũ,Nhập khẩu,78000.0,xăng,Hatchback,Hyundai,11
Lexus RX 350 2010,695000000,2010,Xe cũ,Nhập khẩu,90000.0,xăng,SUV,Lexus,15
Mazda CX-5 2.0 AWD 2018,605000000,2018,Xe cũ,Trong nước,70000.0,xăng,SUV,Mazda,7
Kia Morning 2013,175000000,2013,Xe cũ,Nhập khẩu,120000.0,xăng,Hatchback,Kia,12
Mazda 2 Sedan 1.5L Luxury 2020,415000000,2020,Xe cũ,Nhập khẩu,28000.0,xăng,Sedan,Mazda,5
Ford Transit SVP 2021,580000000,2021,Xe cũ,Trong nước,87000.0,dầu,Van/Minivan,Ford,4
Suzuki Vitara JLX 1.6 4X4 2004,145000000,2004,Xe cũ,Trong nước,210000.0,xăng,SUV,Suzuki,21
Mitsubishi Xpander 1.5 MT 2021,439000000,2021,Xe cũ,Nhập khẩu,40000.0,xăng,MPV,Mitsubishi,4
Kia Morning Si 1.25 MT 2018,198000000,2018,Xe cũ,Trong nước,93000.0,xăng,Hatchback,Kia,7
Mazda CX-5 2.5 AWD 2018,569000000,2018,Xe cũ,Trong nước,140000.0,xăng,SUV,Mazda,7
Mitsubishi Triton GLS 2014,289000000,2014,Xe cũ,Nhập khẩu,150000.0,dầu,Bán tải,Mitsubishi,11
Toyota Corolla Cross 1.8 V  2021,699000000,2021,Xe cũ,Trong nước,50000.0,xăng,SUV,Toyota,4
Ford Ranger XLT 2.2 4X4 MT 2016,485000000,2016,Xe cũ,Nhập khẩu,80000.0,dầu,Bán tải,Ford,9
Mitsubishi Xpander 1.5 AT  2019,468000000,2019,Xe cũ,Nhập khẩu,72000.0,xăng,MPV,Mitsubishi,6
BMW 730Li M Sport 2015,1559000000,2015,Xe cũ,Nhập khẩu,19000.0,xăng,Sedan,BMW,10
Toyota Wigo 1.2 G AT 2021,279000000,2021,Xe cũ,Nhập khẩu,90000.0,xăng,Hatchback,Toyota,4
Toyota Innova 2.0G 2011,295000000,2011,Xe cũ,Trong nước,219000.0,xăng,MPV,Toyota,14
Honda Civic 1.8 AT 2009,235000000,2009,Xe cũ,Trong nước,200000.0,xăng,Sedan,Honda,16
Mercedes-Benz GLC 300 4Matic V1 2022,1888000000,2022,Xe cũ,Trong nước,30000.0,xăng,SUV,Mercedes,3
Mitsubishi Attrage CVT 2021,319000000,2021,Xe cũ,Nhập khẩu,80000.0,xăng,Sedan,Mitsubishi,4
Hyundai Santa Fe 2.4L Xăng Đặc biệt 2021,945000000,2021,Xe cũ,Trong nước,57000.0,xăng,SUV,Hyundai,4
Kia Optima 2.0 GAT Luxury 2020,515000000,2020,Xe cũ,Trong nước,60000.0,xăng,Sedan,Kia,5
Hyundai Elantra   2.0 AT 2021,522000000,2021,Xe cũ,Trong nước,30000.0,xăng,Sedan,Hyundai,4
Kia Morning 1.25 MT 2014,95000000,2014,Xe cũ,Trong nước,110000.0,xăng,Hatchback,Kia,11
Hyundai Accent 1.4 AT 2022,420000000,2022,Xe cũ,Trong nước,50000.0,xăng,Sedan,Hyundai,3
Mercedes-Benz S500 2015,1299000000,2015,Xe cũ,Trong nước,99000.0,xăng,Sedan,Mercedes,10
Audi Q2 2018,878000000,2018,Xe cũ,Nhập khẩu,66000.0,xăng,SUV,Audi,7
Mazda CX-30 2.0L Premium 2022,650000000,2022,Xe cũ,Nhập khẩu,60000.0,xăng,Crossover,Mazda,3
Ford EcoSport Titanium 1.5L AT 2017,320000000,2017,Xe cũ,Trong nước,61000.0,xăng,SUV,Ford,8
Ford Ranger Wildtrak 2.0L 4x2 AT 2022,795000000,2022,Xe cũ,Trong nước,95000.0,dầu,Bán tải,Ford,3
Toyota Corolla Altis 1.8 G 2016,435000000,2016,Xe cũ,Trong nước,83000.0,xăng,Other,Toyota,9
Honda City 1.5 TOP CVT 2020,428000000,2020,Xe cũ,Trong nước,76000.0,xăng,Sedan,Honda,5
Mercedes-Benz GLC 200 4Matic 2023,1938000000,2023,Xe cũ,Trong nước,28888.0,xăng,Other,Mercedes,2
Kia Spectra 2003,39000000,2003,Xe cũ,Trong nước,1250.0,xăng,Sedan,Kia,22
Peugeot 2008 GT Line 2023,685000000,2023,Xe cũ,Nhập khẩu,15000.0,xăng,Crossover,Peugeot,2
Mercedes-Benz GLC 250 4Matic 2017,858000000,2017,Xe cũ,Trong nước,90.0,xăng,SUV,Mercedes,8
Kia Morning EX 1.25 MT 2016,160000000,2016,Xe cũ,Trong nước,135000.0,xăng,Hatchback,Kia,9
Daewoo Lanos MT 2003,39000000,2003,Xe cũ,Trong nước,12345.0,xăng,Sedan,Daewoo,22
Hyundai Accent 1.4 MT 2019,319000000,2019,Xe cũ,Trong nước,76000.0,xăng,Sedan,Hyundai,6
Kia Sonet 1.5 Premium 2022,535000000,2022,Xe cũ,Trong nước,45689.0,xăng,SUV,Kia,3
Toyota Vios 1.5E MT 2018,220000000,2018,Xe cũ,Trong nước,522596.0,xăng,Sedan,Toyota,7
Ford Ranger Wildtrak 3.2 4x4 AT 2017,605000000,2017,Xe cũ,Nhập khẩu,88000.0,dầu,Bán tải,Ford,8
Ford Ranger Wildtrak 2.0L 4x4 AT 2018,585000000,2018,Xe cũ,Nhập khẩu,75000.0,dầu,Bán tải,Ford,7
Nissan X trail 2.5 SV 4WD 2016,430000000,2016,Xe cũ,Trong nước,100100.0,xăng,SUV,Nissan,9
Hyundai Accent 1.4 MT 2020,340000000,2020,Xe cũ,Trong nước,32000.0,xăng,Sedan,Hyundai,5
Kia Forte SLI 1.6 AT 2009,208000000,2009,Xe cũ,Nhập khẩu,15050.0,xăng,Sedan,Kia,16
Ford Territory 1.5L Titanium 2024,768000000,2024,Xe cũ,Nhập khẩu,16000.0,xăng,SUV,Ford,1
Ford EcoSport 2017,338000000,2017,Xe cũ,Other,90000.0,xăng,SUV,Ford,8
Volvo V60 B5 AWD Cross Country 2022,1699000000,2022,Xe cũ,Nhập khẩu,20000.0,xăng,SUV,Volvo,3
Hyundai Santa Fe 2.2 Dầu Đặc biệt 2007,289000000,2007,Xe cũ,Nhập khẩu,125000.0,dầu,SUV,Hyundai,18
Ford Transit Tiêu chuẩn 2023,723000000,2023,Xe cũ,Trong nước,26150.0,dầu,Van/Minivan,Ford,2
Peugeot 3008 GT 2022,850000000,2022,Xe cũ,Nhập khẩu,30000.0,xăng,SUV,Peugeot,3
Mercedes-Benz GLC 300 4Matic 2019,1088000000,2019,Xe cũ,Trong nước,83000.0,xăng,SUV,Mercedes,6
Chevrolet Captiva LTZ AT 2015,365000000,2015,Xe cũ,Trong nước,67000.0,xăng,SUV,Chevrolet,10
Hyundai Santa Fe 2.4L Xăng Tiêu chuẩn 2017,515000000,2017,Xe cũ,Trong nước,120000.0,xăng,SUV,Hyundai,8
Ford EcoSport Titanium 1.5L AT 2016,350000000,2016,Xe cũ,Trong nước,85000.0,xăng,SUV,Ford,9
Kia Sorento 2.4 GAT AWD 2016,430000000,2016,Xe cũ,Trong nước,84000.0,xăng,SUV,Kia,9
Ford Everest Titanium 2.2L 4x2 AT 2018,818000000,2018,Xe cũ,Trong nước,66000.0,dầu,Other,Ford,7
Hyundai Palisade Prestige 7 chỗ 2024,1469000000,2024,Xe cũ,Nhập khẩu,25000.0,dầu,SUV,Hyundai,1
Mitsubishi Xpander Cross 1.5 AT 2022,538000000,2022,Xe cũ,Nhập khẩu,91000.0,xăng,MPV,Mitsubishi,3
Toyota Innova 2016,358000000,2016,Xe cũ,Trong nước,151667.0,xăng,Other,Toyota,9
Toyota Raize 2023,495000000,2023,Xe cũ,Trong nước,15000.0,xăng,SUV,Toyota,2
Kia Carnival 3.5G Signature 2022,1239000000,2022,Xe cũ,Trong nước,40000.0,xăng,MPV,Kia,3
Mercedes-Benz GLC 200 V1 2022,1439000000,2022,Xe cũ,Nhập khẩu,28000.0,xăng,SUV,Mercedes,3
Mazda 3 Sedan 1.5L Premium 2017,420000000,2017,Xe cũ,Trong nước,86000.0,xăng,Sedan,Mazda,8
Hyundai Accent 1.4 AT Đặc biệt 2025,479000000,2025,Xe cũ,Trong nước,12000.0,xăng,Sedan,Hyundai,0
Mitsubishi Xpander Cross 1.5 AT 2024,625000000,2024,Xe cũ,Trong nước,20000.0,xăng,Other,Mitsubishi,1
Kia Sorento 2.2 DAT Premium 2019,699000000,2019,Xe cũ,Trong nước,19000.0,dầu,SUV,Kia,6
Mitsubishi Xpander Cross 1.5 AT 2020,445000000,2020,Xe cũ,Nhập khẩu,33000.0,xăng,SUV,Mitsubishi,5
Honda City 1.5 TOP CVT 2018,369000000,2018,Xe cũ,Trong nước,68000.0,xăng,Sedan,Honda,7
Toyota Vios 1.5E MT 2019,320000000,2019,Xe cũ,Trong nước,80000.0,xăng,Sedan,Toyota,6
Ford EcoSport Titanium 1.5L AT 2017,365000000,2017,Xe cũ,Nhập khẩu,80000.0,xăng,Other,Ford,8
Volvo XC90 T6 Inscription 2015,1430000000,2015,Xe cũ,Nhập khẩu,70000.0,xăng,SUV,Volvo,10
